"analysis","repeat_id","metric","sensitivity_estimate","reference_estimate","raw_difference_sensitivity_minus_primary","preferred_improvement","interpretation"
"volume_exploratory",11,"calibration_intercept",-0.00086814203247019,0.00236634867232333,-0.00323449070479352,0.00149820663985314,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"volume_exploratory",11,"calibration_slope",0.884379467874736,0.906720366362685,-0.022340898487949,-0.022340898487949,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"volume_exploratory",11,"log_loss",0.521208007710717,0.521739063981714,-0.000531056270997698,0.000531056270997698,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"volume_exploratory",12,"auc",0.815755377040684,0.811781981515073,0.00397339552561116,0.00397339552561116,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"volume_exploratory",12,"brier",0.170498680643033,0.172177793076781,-0.00167911243374752,0.00167911243374752,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"volume_exploratory",12,"calibration_intercept",-0.00284974574723932,-0.00340358898796335,0.000553843240724032,0.000553843240724032,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"volume_exploratory",12,"calibration_slope",0.912905558901463,0.927459473253037,-0.0145539143515738,-0.0145539143515738,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"volume_exploratory",12,"log_loss",0.514308170671288,0.516671511101402,-0.00236334043011377,0.00236334043011377,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"volume_exploratory",13,"auc",0.813221617575077,0.81065906538827,0.00256255218680723,0.00256255218680723,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"volume_exploratory",13,"brier",0.171184253733599,0.172868758225288,-0.00168450449168933,0.00168450449168933,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"volume_exploratory",13,"calibration_intercept",-0.00179396375381805,-0.0083423940427937,0.00654843028897566,0.00654843028897566,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"volume_exploratory",13,"calibration_slope",0.915058435033738,0.931095757879518,-0.0160373228457803,-0.0160373228457803,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"volume_exploratory",13,"log_loss",0.515967487977654,0.518319031813323,-0.00235154383566927,0.00235154383566927,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"volume_exploratory",14,"auc",0.811090956206271,0.809708905588667,0.00138205061760388,0.00138205061760388,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"volume_exploratory",14,"brier",0.172623015045102,0.172830657207411,-0.000207642162309535,0.000207642162309535,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"volume_exploratory",14,"calibration_intercept",0.000558619330788962,-0.00639841489284316,0.00695703422363212,0.00583979556205419,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"volume_exploratory",14,"calibration_slope",0.87971645439821,0.912301976879714,-0.032585522481504,-0.032585522481504,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"volume_exploratory",14,"log_loss",0.520687836363497,0.519041472981528,0.00164636338196955,-0.00164636338196955,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"volume_exploratory",15,"auc",0.814632460913881,0.812559384987475,0.00207307592640582,0.00207307592640582,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"volume_exploratory",15,"brier",0.17189276481103,0.172121281741565,-0.000228516930535189,0.000228516930535189,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"volume_exploratory",15,"calibration_intercept",-0.00542104739180225,-0.00248678042868241,-0.00293426696311983,-0.00293426696311983,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"volume_exploratory",15,"calibration_slope",0.894823020281531,0.93034767995767,-0.0355246596761393,-0.0355246596761393,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"volume_exploratory",15,"log_loss",0.516769243231077,0.51535107581344,0.0014181674176369,-0.0014181674176369,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
